id_cliente,nome_cliente,segmento,cidade,uf,data_cadastro,canal_aquisicao,faixa_etaria
C01253,Tiago Santos,PME,São Paulo,SP,2022-06-29,Indicação,26-35
C01254,João Martins,Consumidor,São Paulo,SP,2022-07-31,Indicação,26-35
C01255,Tiago Barbosa,PME,Brasília,DF,2022-03-11,Mídia Paga,60+
C01256,Quezia Cardoso,Consumidor,Porto Alegre,RS,2022-06-11,Orgânico,46-60
C01257,Lucas Almeida,Consumidor,Manaus,AM,2021-07-16,Indicação,18-25
C01258,Marina Silva,Consumidor,Rio de Janeiro,RJ,2021-05-04,Indicação,18-25
C01259,Bruno Gomes,PME,Manaus,AM,2021-09-03,Parceiro,46-60
C01260,Gabriela Gomes,PME,Brasília,DF,2021-07-05,Parceiro,60+
C01261,Sofia Carvalho,Consumidor,Belo Horizonte,MG,2021-12-07,Indicação,26-35
C01262,Paulo Moraes,Consumidor,Fortaleza,CE,2021-11-12,Mídia Paga,60+
C01263,Elaine Carvalho,PME,Brasília,DF,2022-03-12,Indicação,60+
C01264,Diego Santos,Consumidor,Belo Horizonte,MG,2022-04-09,Indicação,46-60
C01265,Felipe Martins,Consumidor,Porto Alegre,RS,2022-08-17,Mídia Paga,46-60
C01266,Lucas Moraes,Corporativo,Rio de Janeiro,RJ,2021-09-06,Indicação,18-25
C01267,Elaine Teixeira,Corporativo,Fortaleza,CE,2021-11-11,Indicação,26-35
C01268,Quezia Costa,Consumidor,Belo Horizonte,MG,2021-09-14,Orgânico,18-25
C01269,Elaine Silva,PME,Porto Alegre,RS,2022-10-29,Indicação,46-60
C01270,Gabriela Costa,Consumidor,Brasília,DF,2021-07-12,Indicação,46-60
C01271,Carla Barbosa,Consumidor,Brasília,DF,2022-07-14,Indicação,46-60
C01272,Paulo Ferreira,PME,Rio de Janeiro,RJ,2022-08-04,Orgânico,60+
C01273,Isabela Martins,Consumidor,Curitiba,PR,2020-08-06,Mídia Paga,18-25
C01274,Tiago Melo,PME,Porto Alegre,RS,2021-06-20,Orgânico,60+
C01275,Paulo Almeida,Consumidor,Rio de Janeiro,RJ,2021-04-15,Mídia Paga,18-25
C01276,Rafael Carvalho,Consumidor,Belo Horizonte,MG,2022-05-07,Parceiro,18-25
C01277,Bruno Gomes,Consumidor,Manaus,AM,2021-03-18,Parceiro,46-60
C01278,Bruno Santos,Consumidor,Belo Horizonte,MG,2022-02-28,Orgânico,60+
C01279,Henrique Silva,Consumidor,Fortaleza,CE,2022-01-26,Parceiro,18-25
C01280,Paulo Souza,PME,São Paulo,SP,2021-05-16,Indicação,46-60
C01281,Elaine Santos,PME,Recife,PE,2021-05-19,Indicação,60+
C01282,Henrique Oliveira,Corporativo,São Paulo,SP,2022-04-03,Indicação,26-35
C01283,Bruno Silva,Consumidor,Brasília,DF,2021-04-30,Mídia Paga,26-35
C01284,Lucas Moraes,PME,São Paulo,SP,2022-01-15,Mídia Paga,26-35
C01285,Diego Oliveira,Corporativo,Recife,PE,2021-07-30,Orgânico,60+
C01286,João Gomes,Consumidor,Porto Alegre,RS,2021-09-04,Mídia Paga,36-45
C01287,Rafael Melo,PME,Curitiba,PR,2022-01-10,Orgânico,36-45
C01288,Quezia Ferreira,Corporativo,Porto Alegre,RS,2022-07-15,Orgânico,60+
C01289,Henrique Barbosa,Consumidor,Belo Horizonte,MG,2022-10-27,Indicação,46-60
C01290,João Oliveira,Corporativo,Manaus,AM,2021-11-04,Orgânico,60+
C01291,Olívia Souza,Consumidor,Recife,PE,2021-11-04,Orgânico,46-60
C01292,Lucas Silva,Consumidor,Brasília,DF,2020-10-12,Parceiro,36-45
C01293,Ana Carvalho,Corporativo,Manaus,AM,2022-04-25,Mídia Paga,60+
C01294,Diego Cardoso,Consumidor,São Paulo,SP,2020-08-28,Indicação,36-45
C01295,Sofia Teixeira,PME,Fortaleza,CE,2021-09-24,Mídia Paga,36-45
C01296,Isabela Almeida,Consumidor,Belo Horizonte,MG,2022-11-17,Orgânico,26-35
C01297,Bruno Moraes,PME,Manaus,AM,2021-10-24,Orgânico,36-45
C01298,Sofia Carvalho,PME,Rio de Janeiro,RJ,2022-01-22,Mídia Paga,26-35
C01299,Bruno Gomes,Consumidor,São Paulo,SP,2021-08-12,Indicação,60+
C01300,Karina Oliveira,Consumidor,Manaus,AM,2021-05-17,Indicação,36-45
C01301,Henrique Lima,PME,Fortaleza,CE,2022-07-25,Orgânico,60+
C01302,Sofia Carvalho,PME,Brasília,DF,2021-09-08,Orgânico,26-35
C01303,Ana Gomes,Consumidor,Curitiba,PR,2022-03-14,Indicação,18-25
C01304,Henrique Costa,PME,Brasília,DF,2022-09-14,Orgânico,36-45
C01305,Nuno Ribeiro,PME,Rio de Janeiro,RJ,2021-02-13,Orgânico,36-45
C01306,João Moraes,PME,Salvador,BA,2021-08-08,Orgânico,36-45
C01307,Diego Moraes,Consumidor,Manaus,AM,2022-11-06,Orgânico,36-45
C01308,Marina Teixeira,Consumidor,Salvador,BA,2022-04-26,Orgânico,26-35
C01309,Henrique Teixeira,Consumidor,Rio de Janeiro,RJ,2022-09-14,Indicação,60+
C01310,Bruno Moraes,PME,Brasília,DF,2020-09-06,Indicação,60+
C01311,Sofia Ribeiro,Consumidor,Porto Alegre,RS,2020-07-29,Parceiro,36-45
C01312,Henrique Barbosa,Consumidor,Rio de Janeiro,RJ,2020-12-23,Mídia Paga,46-60
C01313,Lucas Araújo,Consumidor,Brasília,DF,2022-09-15,Indicação,46-60
C01314,Nuno Teixeira,PME,Brasília,DF,2022-03-27,Mídia Paga,60+
C01315,Carla Rocha,Consumidor,Salvador,BA,2022-08-04,Indicação,26-35
C01316,Felipe Santos,Consumidor,Fortaleza,CE,2022-11-17,Indicação,60+
C01317,Bruno Rocha,PME,Rio de Janeiro,RJ,2022-07-26,Orgânico,26-35
C01318,Elaine Martins,Corporativo,Recife,PE,2021-12-05,Mídia Paga,26-35
C01319,Tiago Moraes,PME,Salvador,BA,2021-04-06,Orgânico,18-25
C01320,Nuno Ribeiro,Consumidor,Fortaleza,CE,2020-11-04,Mídia Paga,26-35
C01321,Quezia Oliveira,PME,Manaus,AM,2020-08-15,Orgânico,18-25
C01322,Quezia Teixeira,Consumidor,Fortaleza,CE,2022-06-05,Orgânico,18-25
C01323,Quezia Melo,Consumidor,São Paulo,SP,2021-05-04,Indicação,46-60
C01324,Gabriela Rocha,Consumidor,São Paulo,SP,2020-08-21,Indicação,60+
C01325,Felipe Santos,PME,Salvador,BA,2022-02-14,Orgânico,46-60
C01326,Diego Ferreira,Consumidor,Manaus,AM,2020-10-22,Mídia Paga,26-35
C01327,Felipe Silva,Consumidor,Brasília,DF,2020-10-21,Indicação,18-25
C01328,Gabriela Ribeiro,Corporativo,São Paulo,SP,2021-11-19,Parceiro,60+
C01329,Olívia Ribeiro,Consumidor,Belo Horizonte,MG,2020-08-04,Parceiro,18-25
C01330,Diego Gomes,Consumidor,Curitiba,PR,2020-11-13,Mídia Paga,26-35
C01331,Isabela Barbosa,PME,Brasília,DF,2021-12-24,Indicação,60+
C01332,Diego Melo,PME,São Paulo,SP,2021-09-15,Orgânico,60+
C01333,Ana Ferreira,PME,São Paulo,SP,2021-02-21,Orgânico,46-60
C01334,Felipe Araújo,PME,Fortaleza,CE,2020-08-21,Orgânico,26-35
C01335,Gabriela Silva,PME,Brasília,DF,2020-11-22,Indicação,46-60
C01336,Marina Teixeira,Consumidor,Curitiba,PR,2021-03-14,Orgânico,36-45
C01337,Henrique Ribeiro,Consumidor,Belo Horizonte,MG,2022-01-29,Mídia Paga,46-60
C01338,Diego Ribeiro,PME,Rio de Janeiro,RJ,2022-04-22,Indicação,46-60
C01339,Olívia Carvalho,Consumidor,Rio de Janeiro,RJ,2022-06-05,Mídia Paga,36-45
C01340,Nuno Ferreira,PME,Fortaleza,CE,2021-03-27,Orgânico,36-45
C01341,Rafael Carvalho,Consumidor,Recife,PE,2022-10-01,Orgânico,36-45
C01342,Paulo Ferreira,Consumidor,São Paulo,SP,2022-03-03,Orgânico,18-25
C01343,Rafael Costa,Consumidor,Manaus,AM,2022-06-15,Mídia Paga,18-25
C01344,Ana Martins,Corporativo,São Paulo,SP,2020-11-23,Orgânico,36-45
C01345,Bruno Melo,Corporativo,Brasília,DF,2022-09-29,Orgânico,60+
C01346,Felipe Gomes,Consumidor,Porto Alegre,RS,2022-02-08,Orgânico,26-35
C01347,Ana Melo,Consumidor,São Paulo,SP,2022-10-27,Orgânico,46-60
C01348,Isabela Santos,PME,Porto Alegre,RS,2022-10-29,Mídia Paga,46-60
C01349,Carla Oliveira,PME,Curitiba,PR,2022-09-07,Indicação,46-60
C01350,Sofia Martins,Consumidor,Rio de Janeiro,RJ,2020-11-09,Orgânico,60+
C01351,Ana Ribeiro,PME,Recife,PE,2021-06-26,Orgânico,26-35
C01352,Henrique Rocha,Consumidor,Recife,PE,2022-08-29,Indicação,46-60
C01353,Marina Silva,Consumidor,Brasília,DF,2022-03-27,Parceiro,46-60
C01354,Marina Ferreira,Corporativo,Manaus,AM,2022-11-07,Indicação,46-60
C01355,Carla Santos,Consumidor,Salvador,BA,2022-07-08,Indicação,26-35
C01356,Paulo Melo,PME,Manaus,AM,2020-07-27,Mídia Paga,60+
C01357,Nuno Ribeiro,PME,Fortaleza,CE,2022-03-19,Mídia Paga,26-35
C01358,Gabriela Cardoso,Consumidor,Curitiba,PR,2020-12-26,Mídia Paga,60+
C01359,Olívia Araújo,Consumidor,Porto Alegre,RS,2022-01-07,Indicação,18-25
C01360,Quezia Santos,Corporativo,São Paulo,SP,2022-06-20,Orgânico,46-60
C01361,Felipe Melo,PME,Recife,PE,2021-07-13,Indicação,60+
C01362,Karina Moraes,Consumidor,Curitiba,PR,2021-06-15,Mídia Paga,60+
C01363,Gabriela Moraes,PME,Brasília,DF,2020-12-31,Parceiro,36-45
C01364,Quezia Araújo,Consumidor,Belo Horizonte,MG,2022-06-17,Orgânico,46-60
C01365,Gabriela Costa,Consumidor,São Paulo,SP,2022-01-17,Mídia Paga,60+
C01366,Rafael Ferreira,Consumidor,Rio de Janeiro,RJ,2021-12-09,Orgânico,18-25
C01367,João Gomes,Corporativo,Recife,PE,2021-04-13,Indicação,46-60
C01368,Diego Costa,Corporativo,Manaus,AM,2022-06-29,Orgânico,36-45
C01369,Marina Carvalho,Consumidor,Brasília,DF,2021-04-10,Indicação,60+
C01370,Felipe Silva,PME,Fortaleza,CE,2022-05-02,Mídia Paga,26-35
C01371,Felipe Araújo,Consumidor,Belo Horizonte,MG,2022-07-09,Mídia Paga,36-45
C01372,Paulo Carvalho,Consumidor,Recife,PE,2021-01-21,Orgânico,18-25
C01373,Paulo Gomes,Consumidor,Recife,PE,2020-12-09,Orgânico,60+
C01374,Isabela Pereira,Consumidor,Belo Horizonte,MG,2021-02-22,Mídia Paga,60+
C01375,Diego Cardoso,Consumidor,Curitiba,PR,2020-12-31,Mídia Paga,36-45
C01376,Nuno Costa,Consumidor,Salvador,BA,2020-11-17,Indicação,26-35
C01377,Olívia Gomes,Consumidor,São Paulo,SP,2022-05-16,Indicação,18-25
C01378,Tiago Almeida,Consumidor,Brasília,DF,2022-11-19,Orgânico,36-45
C01379,Bruno Teixeira,PME,Curitiba,PR,2022-02-25,Mídia Paga,46-60
C01380,Diego Souza,Corporativo,Brasília,DF,2020-08-28,Indicação,60+
C01381,Carla Rocha,PME,Belo Horizonte,MG,2022-07-21,Mídia Paga,18-25
C01382,Gabriela Moraes,Consumidor,Brasília,DF,2022-02-21,Mídia Paga,36-45
C01383,Felipe Teixeira,PME,Salvador,BA,2020-12-06,Mídia Paga,36-45
C01384,Gabriela Melo,Consumidor,São Paulo,SP,2022-09-27,Orgânico,36-45
C01385,Gabriela Melo,Consumidor,Curitiba,PR,2021-03-19,Indicação,18-25
C01386,Olívia Oliveira,Consumidor,Rio de Janeiro,RJ,2021-05-02,Orgânico,18-25
C01387,Ana Lima,Consumidor,Salvador,BA,2021-04-06,Mídia Paga,26-35
C01388,Gabriela Pereira,PME,Curitiba,PR,2020-07-28,Orgânico,46-60
C01389,Karina Rocha,PME,Belo Horizonte,MG,2021-05-03,Orgânico,26-35
C01390,Carla Araújo,Consumidor,Fortaleza,CE,2022-03-07,Indicação,36-45
C01391,Felipe Souza,Consumidor,Fortaleza,CE,2020-08-05,Parceiro,60+
C01392,João Costa,Consumidor,Salvador,BA,2021-02-09,Orgânico,60+
C01393,Quezia Costa,Consumidor,Curitiba,PR,2022-09-01,Orgânico,46-60
C01394,Olívia Teixeira,Consumidor,Fortaleza,CE,2022-07-12,Orgânico,60+
C01395,Diego Gomes,Consumidor,São Paulo,SP,2022-01-06,Mídia Paga,18-25
C01396,João Lima,Consumidor,Belo Horizonte,MG,2021-12-01,Indicação,26-35
C01397,Sofia Teixeira,PME,Manaus,AM,2021-08-22,Mídia Paga,46-60
C01398,Marina Ribeiro,Consumidor,Fortaleza,CE,2021-01-07,Orgânico,26-35
C01399,Nuno Rocha,PME,Brasília,DF,2022-08-14,Mídia Paga,60+
C01400,Quezia Costa,Consumidor,Manaus,AM,2020-12-18,Parceiro,60+
C01401,Bruno Oliveira,PME,Salvador,BA,2020-09-16,Orgânico,26-35
C01402,Felipe Ribeiro,PME,Belo Horizonte,MG,2022-05-11,Orgânico,26-35
C01403,Henrique Pereira,Consumidor,Rio de Janeiro,RJ,2020-11-21,Mídia Paga,36-45
C01404,Gabriela Araújo,Consumidor,Recife,PE,2020-12-17,Mídia Paga,46-60
C01405,Elaine Carvalho,PME,Rio de Janeiro,RJ,2021-11-01,Mídia Paga,26-35
C01406,Marina Cardoso,Consumidor,Recife,PE,2021-03-31,Orgânico,46-60
C01407,Tiago Lima,PME,São Paulo,SP,2022-04-19,Mídia Paga,36-45
C01408,Henrique Pereira,Consumidor,Recife,PE,2022-09-14,Indicação,18-25
C01409,Felipe Rocha,Consumidor,Salvador,BA,2021-11-04,Orgânico,36-45
C01410,Felipe Martins,Consumidor,Recife,PE,2022-06-02,Mídia Paga,18-25
C01411,Marina Silva,Consumidor,Rio de Janeiro,RJ,2021-01-30,Orgânico,26-35
C01412,Bruno Ribeiro,Consumidor,Recife,PE,2021-09-26,Indicação,18-25
C01413,Lucas Araújo,PME,Fortaleza,CE,2021-07-06,Mídia Paga,60+
C01414,Carla Pereira,Corporativo,Recife,PE,2021-01-11,Orgânico,60+
C01415,Olívia Rocha,Consumidor,Manaus,AM,2020-11-17,Orgânico,36-45
C01416,Lucas Almeida,Consumidor,Manaus,AM,2020-12-30,Indicação,36-45
C01417,João Gomes,PME,Curitiba,PR,2022-06-02,Indicação,46-60
C01418,Marina Ferreira,Consumidor,São Paulo,SP,2021-06-06,Orgânico,60+
C01419,Isabela Gomes,Consumidor,Fortaleza,CE,2021-09-17,Parceiro,60+
C01420,Olívia Souza,Consumidor,Brasília,DF,2021-04-29,Orgânico,36-45
C01421,Quezia Oliveira,Consumidor,Rio de Janeiro,RJ,2021-11-06,Orgânico,36-45
C01422,Nuno Santos,Consumidor,Rio de Janeiro,RJ,2020-07-29,Mídia Paga,60+
C01423,Henrique Souza,Consumidor,Brasília,DF,2021-05-29,Indicação,46-60
C01424,Quezia Souza,Consumidor,Belo Horizonte,MG,2022-02-22,Indicação,26-35
C01425,Ana Rocha,PME,Recife,PE,2022-05-04,Mídia Paga,36-45
C01426,Ana Carvalho,Consumidor,Porto Alegre,RS,2022-04-16,Orgânico,60+
C01427,Nuno Moraes,Consumidor,Fortaleza,CE,2021-04-09,Orgânico,46-60
C01428,Olívia Araújo,Consumidor,Fortaleza,CE,2022-06-30,Orgânico,26-35
C01429,Sofia Oliveira,PME,São Paulo,SP,2021-01-25,Indicação,60+
C01430,Karina Barbosa,Corporativo,Curitiba,PR,2022-02-07,Mídia Paga,18-25
C01431,Sofia Rocha,Consumidor,Manaus,AM,2021-12-07,Indicação,18-25
C01432,Elaine Martins,PME,Recife,PE,2021-05-31,Indicação,18-25
C01433,João Lima,Consumidor,Rio de Janeiro,RJ,2021-04-27,Mídia Paga,46-60
C01434,Lucas Santos,Consumidor,Curitiba,PR,2022-01-09,Mídia Paga,36-45
C01435,Paulo Barbosa,Consumidor,Porto Alegre,RS,2021-10-15,Orgânico,46-60
C01436,Olívia Lima,Consumidor,Salvador,BA,2020-10-12,Mídia Paga,18-25
C01437,Gabriela Silva,Consumidor,Recife,PE,2021-10-08,Indicação,26-35
C01438,Karina Moraes,PME,Recife,PE,2022-11-09,Orgânico,60+
C01439,Tiago Martins,PME,Salvador,BA,2022-11-09,Indicação,26-35
C01440,Gabriela Carvalho,PME,Belo Horizonte,MG,2021-08-06,Orgânico,18-25
C01441,Henrique Moraes,PME,Fortaleza,CE,2021-08-19,Indicação,26-35
C01442,Karina Lima,PME,Manaus,AM,2020-07-28,Orgânico,18-25
C01443,Paulo Martins,Consumidor,Recife,PE,2021-06-18,Orgânico,46-60
C01444,Rafael Silva,Corporativo,Manaus,AM,2021-02-08,Indicação,18-25
C01445,Marina Melo,Consumidor,São Paulo,SP,2021-11-25,Indicação,46-60
C01446,Diego Lima,Consumidor,Manaus,AM,2020-10-22,Indicação,36-45
C01447,Isabela Santos,Consumidor,Fortaleza,CE,2022-05-01,Orgânico,18-25
C01448,Olívia Carvalho,Consumidor,Salvador,BA,2022-02-03,Mídia Paga,36-45
C01449,Quezia Ribeiro,Consumidor,Belo Horizonte,MG,2022-07-04,Orgânico,36-45
C01450,João Araújo,Consumidor,Manaus,AM,2021-02-21,Mídia Paga,36-45
C01451,Tiago Ribeiro,Consumidor,Belo Horizonte,MG,2022-07-05,Mídia Paga,36-45
C01452,Isabela Gomes,PME,Manaus,AM,2022-11-20,Mídia Paga,60+
C01453,Elaine Teixeira,Consumidor,Belo Horizonte,MG,2021-12-15,Mídia Paga,36-45
C01454,Felipe Araújo,Consumidor,Brasília,DF,2021-07-27,Mídia Paga,18-25
C01455,Gabriela Ferreira,PME,Porto Alegre,RS,2022-01-20,Orgânico,60+
C01456,Ana Melo,PME,Fortaleza,CE,2021-04-28,Mídia Paga,26-35
C01457,Quezia Oliveira,Consumidor,Rio de Janeiro,RJ,2021-12-30,Orgânico,60+
C01458,Quezia Ferreira,PME,Fortaleza,CE,2021-05-01,Orgânico,26-35
C01459,Olívia Lima,PME,Porto Alegre,RS,2022-04-13,Orgânico,60+
C01460,Quezia Ribeiro,Consumidor,Rio de Janeiro,RJ,2022-07-20,Orgânico,26-35
C01461,Diego Cardoso,Consumidor,Fortaleza,CE,2021-08-14,Mídia Paga,18-25
C01462,Gabriela Santos,Consumidor,Rio de Janeiro,RJ,2021-08-02,Indicação,26-35
C01463,Nuno Santos,Consumidor,São Paulo,SP,2021-04-16,Mídia Paga,46-60
C01464,Isabela Rocha,PME,Fortaleza,CE,2022-12-02,Indicação,46-60
C01465,João Ribeiro,PME,Fortaleza,CE,2021-06-24,Orgânico,60+
C01466,Felipe Araújo,Consumidor,Fortaleza,CE,2022-08-10,Orgânico,60+
C01467,Nuno Ribeiro,Consumidor,Rio de Janeiro,RJ,2020-10-15,Orgânico,46-60
C01468,Henrique Costa,Consumidor,Rio de Janeiro,RJ,2020-10-12,Orgânico,36-45
C01469,João Moraes,Consumidor,Rio de Janeiro,RJ,2020-12-31,Orgânico,26-35
C01470,Felipe Carvalho,Consumidor,Belo Horizonte,MG,2021-03-18,Parceiro,46-60
C01471,Isabela Araújo,PME,Curitiba,PR,2022-04-12,Parceiro,36-45
C01472,João Rocha,Consumidor,Salvador,BA,2021-08-29,Indicação,46-60
C01473,Lucas Pereira,Consumidor,São Paulo,SP,2021-10-10,Parceiro,36-45
C01474,Lucas Silva,Consumidor,Curitiba,PR,2020-08-02,Orgânico,46-60
C01475,Gabriela Moraes,Consumidor,Porto Alegre,RS,2020-09-07,Indicação,36-45
C01476,Bruno Martins,Consumidor,Manaus,AM,2021-08-08,Mídia Paga,46-60
C01477,Bruno Santos,Consumidor,Manaus,AM,2021-11-13,Orgânico,36-45
C01478,Carla Carvalho,Consumidor,Belo Horizonte,MG,2020-10-26,Parceiro,46-60
C01479,Sofia Costa,PME,Manaus,AM,2022-01-30,Indicação,46-60
C01480,João Silva,Consumidor,Brasília,DF,2020-08-18,Orgânico,18-25
C01481,Olívia Costa,PME,Salvador,BA,2021-11-28,Orgânico,46-60
C01482,Tiago Silva,Consumidor,Curitiba,PR,2022-03-16,Orgânico,46-60
C01483,Quezia Souza,Consumidor,São Paulo,SP,2020-08-03,Parceiro,60+
C01484,Rafael Araújo,Consumidor,Salvador,BA,2020-09-14,Orgânico,36-45
C01485,Rafael Santos,PME,Manaus,AM,2022-08-30,Indicação,60+
C01486,Carla Rocha,PME,Porto Alegre,RS,2020-10-24,Mídia Paga,46-60
C01487,Karina Oliveira,Consumidor,Belo Horizonte,MG,2021-02-04,Orgânico,60+
C01488,Marina Teixeira,Consumidor,Recife,PE,2022-11-11,Orgânico,60+
C01489,Nuno Pereira,PME,Porto Alegre,RS,2022-01-06,Orgânico,26-35
C01490,Sofia Gomes,Consumidor,Porto Alegre,RS,2020-10-05,Mídia Paga,60+
C01491,Felipe Santos,Consumidor,Porto Alegre,RS,2022-01-21,Orgânico,60+
C01492,Karina Ferreira,Corporativo,Rio de Janeiro,RJ,2022-01-01,Mídia Paga,26-35
C01493,Gabriela Gomes,Consumidor,Curitiba,PR,2022-04-08,Orgânico,46-60
C01494,Bruno Barbosa,Consumidor,Porto Alegre,RS,2021-11-08,Indicação,26-35
C01495,Felipe Melo,Consumidor,Rio de Janeiro,RJ,2022-08-29,Parceiro,60+
C01496,Karina Rocha,Consumidor,Manaus,AM,2021-12-01,Orgânico,18-25
C01497,Diego Barbosa,PME,Curitiba,PR,2021-06-30,Orgânico,46-60
C01498,Carla Rocha,PME,Curitiba,PR,2020-07-29,Parceiro,36-45
C01499,Ana Almeida,Consumidor,Recife,PE,2021-08-07,Mídia Paga,36-45
C01500,Elaine Araújo,Consumidor,Brasília,DF,2022-06-26,Mídia Paga,18-25
C01501,Tiago Rocha,Consumidor,Curitiba,PR,2021-11-17,Mídia Paga,46-60
C01502,Diego Lima,Consumidor,Belo Horizonte,MG,2021-11-24,Orgânico,26-35
C01503,Karina Silva,Consumidor,Curitiba,PR,2021-03-06,Mídia Paga,36-45
C01504,Rafael Martins,Consumidor,Recife,PE,2022-10-16,Mídia Paga,60+
C01505,Carla Rocha,Consumidor,Salvador,BA,2022-04-18,Parceiro,18-25
C01506,Tiago Silva,Corporativo,Fortaleza,CE,2022-07-18,Orgânico,46-60
C01507,Rafael Gomes,PME,Salvador,BA,2021-01-29,Parceiro,18-25
C01508,Elaine Pereira,Consumidor,Porto Alegre,RS,2021-06-23,Orgânico,18-25
C01509,Diego Ferreira,PME,Curitiba,PR,2021-03-13,Orgânico,26-35
C01510,Quezia Teixeira,PME,Manaus,AM,2021-06-18,Parceiro,36-45
C01511,Elaine Teixeira,PME,Recife,PE,2021-11-14,Mídia Paga,18-25
C01512,Elaine Souza,PME,Belo Horizonte,MG,2022-11-18,Mídia Paga,26-35
C01513,Paulo Gomes,Consumidor,Manaus,AM,2021-07-28,Orgânico,60+
C01514,Isabela Melo,Consumidor,Fortaleza,CE,2022-08-04,Parceiro,36-45
C01515,Paulo Cardoso,Corporativo,Salvador,BA,2020-08-28,Indicação,18-25
C01516,Ana Cardoso,PME,Salvador,BA,2021-09-22,Orgânico,26-35
C01517,João Pereira,Corporativo,Rio de Janeiro,RJ,2021-05-18,Mídia Paga,36-45
C01518,Marina Melo,Consumidor,Brasília,DF,2022-05-30,Orgânico,26-35
C01519,Tiago Pereira,PME,Salvador,BA,2021-06-12,Indicação,60+
C01520,Lucas Lima,Consumidor,Brasília,DF,2022-06-15,Orgânico,26-35
C01521,Elaine Cardoso,PME,Porto Alegre,RS,2020-07-22,Parceiro,60+
C01522,Marina Melo,Consumidor,Recife,PE,2022-02-02,Parceiro,46-60
C01523,Carla Almeida,Consumidor,Curitiba,PR,2022-12-02,Mídia Paga,36-45
C01524,Elaine Araújo,Consumidor,Recife,PE,2022-07-12,Mídia Paga,26-35
C01525,Sofia Costa,Consumidor,Recife,PE,2021-10-28,Orgânico,36-45
C01526,Sofia Pereira,Consumidor,Rio de Janeiro,RJ,2020-11-19,Orgânico,26-35
C01527,Diego Melo,PME,São Paulo,SP,2021-02-18,Orgânico,18-25
C01528,Tiago Barbosa,PME,Rio de Janeiro,RJ,2021-05-27,Orgânico,36-45
C01529,Isabela Santos,PME,São Paulo,SP,2021-11-07,Indicação,46-60
C01530,Quezia Santos,Consumidor,Curitiba,PR,2022-04-16,Orgânico,60+
C01531,Paulo Rocha,Corporativo,Porto Alegre,RS,2020-07-15,Indicação,18-25
C01532,Quezia Carvalho,PME,Curitiba,PR,2021-02-15,Indicação,36-45
C01533,Paulo Ferreira,Corporativo,Rio de Janeiro,RJ,2020-12-02,Indicação,26-35
C01534,Tiago Teixeira,Consumidor,Fortaleza,CE,2021-05-07,Indicação,60+
C01535,Diego Teixeira,PME,São Paulo,SP,2021-03-26,Mídia Paga,18-25
C01536,Marina Souza,Consumidor,Manaus,AM,2021-09-27,Orgânico,46-60
C01537,Marina Rocha,PME,Brasília,DF,2022-10-25,Mídia Paga,18-25
C01538,Ana Barbosa,Consumidor,Curitiba,PR,2021-10-06,Mídia Paga,36-45
C01539,Isabela Barbosa,Consumidor,Salvador,BA,2022-03-23,Mídia Paga,36-45
C01540,Rafael Carvalho,Consumidor,Porto Alegre,RS,2021-05-10,Mídia Paga,36-45
C01541,Karina Gomes,PME,Fortaleza,CE,2022-09-02,Indicação,26-35
C01542,Tiago Araújo,Consumidor,Recife,PE,2022-01-16,Indicação,46-60
C01543,Karina Barbosa,Consumidor,Fortaleza,CE,2021-12-08,Mídia Paga,26-35
C01544,Rafael Ribeiro,Corporativo,Brasília,DF,2020-12-15,Mídia Paga,60+
C01545,Carla Oliveira,Consumidor,Rio de Janeiro,RJ,2022-05-13,Mídia Paga,46-60
C01546,Diego Ribeiro,PME,Belo Horizonte,MG,2021-11-03,Indicação,18-25
C01547,Rafael Pereira,Consumidor,São Paulo,SP,2022-03-26,Mídia Paga,36-45
C01548,Gabriela Pereira,Consumidor,Porto Alegre,RS,2021-09-08,Orgânico,26-35
C01549,Olívia Rocha,Corporativo,Fortaleza,CE,2020-07-27,Indicação,60+
C01550,Isabela Gomes,Consumidor,Manaus,AM,2021-11-01,Mídia Paga,36-45
C01551,Rafael Gomes,Consumidor,Porto Alegre,RS,2022-01-09,Orgânico,26-35
C01552,Diego Melo,Consumidor,Manaus,AM,2022-07-24,Mídia Paga,60+
C01553,Lucas Cardoso,Consumidor,Manaus,AM,2022-04-13,Mídia Paga,26-35
C01554,Nuno Oliveira,Consumidor,Fortaleza,CE,2021-04-06,Parceiro,26-35
C01555,Paulo Pereira,Consumidor,São Paulo,SP,2021-12-12,Orgânico,36-45
C01556,Tiago Araújo,Consumidor,São Paulo,SP,2020-12-02,Indicação,26-35
C01557,Rafael Ribeiro,Corporativo,Fortaleza,CE,2022-01-19,Orgânico,60+
C01558,Ana Moraes,PME,Manaus,AM,2022-01-14,Orgânico,36-45
C01559,Carla Melo,Consumidor,Rio de Janeiro,RJ,2021-03-14,Indicação,26-35
C01560,Felipe Silva,PME,Belo Horizonte,MG,2020-07-30,Indicação,46-60
C01561,Sofia Martins,PME,Rio de Janeiro,RJ,2021-10-15,Mídia Paga,46-60
C01562,Nuno Almeida,PME,Salvador,BA,2022-06-04,Indicação,26-35
C01563,Carla Carvalho,Consumidor,Salvador,BA,2021-02-08,Indicação,18-25
C01564,Lucas Santos,Consumidor,São Paulo,SP,2021-01-02,Orgânico,60+
C01565,Sofia Teixeira,Consumidor,Curitiba,PR,2022-11-04,Indicação,18-25
